transaction_id,transaction_date,area,property_type,price_aed,buyer_name,seller_name,size_sqft,bedrooms,transaction_type,registration_fee,broker_name,developer_name
f127eb45-0baa-4118-b8c0-016d0b805624,2024-03-20,Arabian Ranches,Building,6706023,Buyer_7518,Seller_4638,19896,,Sale,268240,Broker_155,
ec0ec0c7-92df-49ef-9e21-f9362b29b4a3,2025-08-09,International City,Office,1629309,Buyer_9232,Seller_6689,13901,,Mortgage,65172,Broker_894,
81e87989-8982-4905-bb20-87508f274582,2024-01-07,Jumeirah Village Circle,Plot,531371,Buyer_1137,Seller_1193,7905,,Lease,21254,Broker_694,
18c7d5ee-c8f4-42d3-8c56-aae243322422,2024-09-26,Palm Jumeirah,Retail,2932401,Buyer_9987,Seller_5306,8770,,Lease,117296,Broker_582,Developer_53
b7704bb9-081a-48b1-8f98-e82e3f0b3c2c,2024-08-09,Palm Jumeirah,Villa,6557118,Buyer_7866,Seller_7099,3490,4.0,Lease,262284,Broker_561,
863dc5ff-16ac-4896-9c77-e5b219ab6776,2025-03-24,Dubai Investment Park,Retail,1062187,Buyer_5422,Seller_4863,19197,,Lease,42487,Broker_976,
ad22648a-f6ab-44a1-a851-d08354178d0f,2024-12-12,Dubai Investment Park,Building,6857017,Buyer_8749,Seller_1159,6787,,Lease,274280,Broker_611,
c8450d06-5ad6-46e7-ba77-9dd72a40c37b,2023-01-22,Sports City,Retail,1083953,Buyer_5915,Seller_5111,19420,,Mortgage,43358,Broker_148,
f1556f60-65eb-40c3-8e85-c91b6664cafd,2024-05-12,Arabian Ranches,Apartment,680661,Buyer_8807,Seller_2577,4185,6.0,Lease,27226,Broker_366,
55277664-8888-4bd8-82a2-f23b42fb8315,2024-05-05,Studio City,Retail,1217062,Buyer_6638,Seller_1324,14492,,Sale,48682,Broker_459,Developer_87
8b1b34be-ebcb-4085-a7e4-f5ca7391f88e,2024-10-22,Emirates Living,Retail,992813,Buyer_5663,Seller_6818,11652,,Mortgage,39712,Broker_622,
cce82d9b-d42f-4c75-a049-b937f706e050,2024-03-07,Discovery Gardens,Apartment,773399,Buyer_8598,Seller_3373,7612,2.0,Mortgage,30935,Broker_927,Developer_63
07c0ffd4-27d6-4186-8a08-5ec4bb9846f6,2025-05-05,Jumeirah Beach Residence,Building,6674755,Buyer_3654,Seller_6629,8478,,Lease,266990,Broker_424,
d714f88c-4a83-4140-81eb-dae13179d693,2024-04-07,City Walk,Retail,1036125,Buyer_8289,Seller_6950,18070,,Lease,41445,Broker_523,
f48ccf3a-9073-42ec-aab1-de6b6bbf6f95,2024-05-17,Business Bay,Villa,3930682,Buyer_2311,Seller_4450,1867,4.0,Sale,157227,Broker_197,
07959298-3d90-4429-bf2d-848ceb2d38d0,2023-07-24,Motor City,Retail,663910,Buyer_9584,Seller_2363,4405,,Lease,26556,Broker_732,
a05086c7-056d-46f2-8599-cbd4c0db2142,2024-03-12,Jumeirah Beach Residence,Townhouse,1548988,Buyer_8260,Seller_3071,1575,5.0,Sale,61959,Broker_129,
febde692-c44f-4567-8e8d-7c2a6fabfa7e,2023-02-12,Palm Jumeirah,Building,16758633,Buyer_8654,Seller_9856,9926,,Mortgage,670345,Broker_555,
d0324f11-3d73-4734-8ec8-0618e9265c02,2023-03-24,Studio City,Villa,2783954,Buyer_8126,Seller_9576,5741,6.0,Mortgage,111358,Broker_417,Developer_71
8b197cd3-4d9a-40d5-8e8e-9ed6d5039f35,2023-04-24,Studio City,Villa,3158238,Buyer_6044,Seller_6992,3876,3.0,Sale,126329,Broker_410,
6cf4b07c-c2a3-49da-bbbd-cbc28f89698d,2025-01-08,Sports City,Building,6154027,Buyer_6634,Seller_5698,16374,,Mortgage,246161,Broker_108,
1d4e8c56-89ed-4421-9349-3fd98b9fb08c,2025-09-26,Motor City,Building,5169734,Buyer_8052,Seller_5799,8576,,Sale,206789,Broker_661,
851e5a31-b0cc-4e4e-9ef0-8207da32d237,2024-05-21,International City,Retail,905377,Buyer_3675,Seller_7385,13398,,Sale,36215,Broker_369,
0e26b7a0-a541-4670-b20b-9d491c2131cb,2024-04-06,Dubai Hills Estate,Retail,1556322,Buyer_5664,Seller_9715,9808,,Lease,62252,Broker_292,Developer_33
7a094e22-01a8-47b3-941f-454c0b21d93a,2023-03-27,Dubai Investment Park,Townhouse,1399049,Buyer_8418,Seller_5458,6238,5.0,Lease,55961,Broker_292,
3a88da7f-18c7-4df1-a393-9ced80c1ca90,2025-08-30,Dubai Investment Park,Apartment,1103041,Buyer_4046,Seller_2675,2811,3.0,Sale,44121,Broker_832,
481f2bcd-8701-4374-84f8-063f6cd7711b,2025-09-14,Business Bay,Villa,2480198,Buyer_9086,Seller_4558,3300,4.0,Lease,99207,Broker_904,Developer_57
b88d9ddc-f998-4461-a0b3-10221f7fbf9d,2023-12-08,Discovery Gardens,Plot,626998,Buyer_2314,Seller_3393,2836,,Lease,25079,Broker_894,
91504e61-e36e-4f93-aabb-c190019c3b4e,2024-05-20,Studio City,Office,992547,Buyer_7251,Seller_1206,4996,,Mortgage,39701,Broker_354,
62001063-8a97-4793-8a1e-0ce0d271fdb0,2025-08-07,Discovery Gardens,Villa,3040833,Buyer_4263,Seller_8550,6523,1.0,Mortgage,121633,Broker_781,Developer_70
ad24f84f-3efc-42e1-aff6-6b1da3bd6d24,2023-12-23,Jumeirah Beach Residence,Plot,686424,Buyer_3598,Seller_1691,19008,,Mortgage,27456,Broker_225,
26881400-eb10-421d-8b2d-1c0fd1c4702a,2025-06-30,DIFC,Villa,4285343,Buyer_4568,Seller_2850,2433,6.0,Lease,171413,Broker_432,
1e549b1a-9bd3-4f09-bfb0-3dc638ee43a4,2024-06-04,City Walk,Retail,705379,Buyer_1146,Seller_1688,16573,,Mortgage,28215,Broker_710,
1598f099-0902-43da-b5bf-d546cad9392c,2025-04-10,Downtown Dubai,Villa,4051944,Buyer_6544,Seller_1983,989,3.0,Mortgage,162077,Broker_257,Developer_23
5181fd36-5a63-4159-8e9b-e3e48f1429ee,2023-11-03,Dubai Investment Park,Office,1035446,Buyer_8187,Seller_4161,1699,,Mortgage,41417,Broker_486,
435f5d68-3c15-41f3-aa07-62ba8d3823bf,2023-01-25,Dubai Investment Park,Townhouse,2392315,Buyer_8168,Seller_5828,4946,6.0,Lease,95692,Broker_294,
caca2707-155b-4885-9d43-91338893b30a,2023-02-28,Studio City,Townhouse,1667837,Buyer_5510,Seller_3627,1064,5.0,Sale,66713,Broker_560,
0cd1ed6f-5451-428a-838e-e8da8f6c83e2,2025-10-13,City Walk,Retail,861281,Buyer_9289,Seller_7210,7079,,Sale,34451,Broker_734,Developer_89
66f94a38-6b01-4943-927a-2c2a6388e609,2023-08-13,Dubai Hills Estate,Townhouse,3035850,Buyer_4110,Seller_9586,6096,4.0,Mortgage,121434,Broker_257,
5c4ebbff-a999-42d0-8c7f-3c33b2ceac1a,2025-03-02,Jumeirah Lake Towers,Office,1378359,Buyer_2577,Seller_9572,3184,,Sale,55134,Broker_955,Developer_32
42a7e6c2-b79a-47c0-8743-b75cc791d8ea,2024-09-17,Dubai Marina,Villa,2906019,Buyer_2617,Seller_1521,5177,6.0,Lease,116240,Broker_773,
1d4247c8-d094-423a-a188-8894d2bdf7cc,2025-05-22,City Walk,Apartment,765158,Buyer_1214,Seller_4419,5871,4.0,Sale,30606,Broker_579,Developer_17
e7e50457-22b2-49ff-a3c1-905864b422f3,2023-06-16,Palm Jumeirah,Retail,2745976,Buyer_7046,Seller_1955,9710,,Mortgage,109839,Broker_141,Developer_48
a6fcf6bc-d850-4a8a-95ce-2374c606bfc2,2025-03-30,Downtown Dubai,Villa,6862053,Buyer_2658,Seller_4784,4855,4.0,Sale,274482,Broker_297,
2ab54d85-0f13-478b-8cb3-d5832c11bba3,2024-10-13,Dubai Hills Estate,Retail,1433536,Buyer_7802,Seller_2728,19892,,Lease,57341,Broker_790,
43e88746-9d83-4a40-b41c-cfd5cd98de5d,2024-10-10,International City,Apartment,653413,Buyer_7579,Seller_9268,3264,6.0,Sale,26136,Broker_646,Developer_66
089e7a0f-3026-4ad9-95f6-d5adda044cef,2023-12-20,Palm Jumeirah,Townhouse,4882756,Buyer_7090,Seller_7755,6760,6.0,Lease,195310,Broker_945,Developer_87
f809a78c-3a70-4e5f-9c72-662883ea3ba7,2023-09-07,Dubai Hills Estate,Retail,1363242,Buyer_5162,Seller_6898,15824,,Lease,54529,Broker_506,
af4e90e9-3aaa-49de-a25b-eeb132f7e417,2022-11-19,Dubai Marina,Townhouse,3015991,Buyer_3213,Seller_5945,553,3.0,Sale,120639,Broker_319,Developer_12
75f63c37-ad0c-429d-a3fd-f1a9e34115d1,2024-12-02,City Walk,Retail,952101,Buyer_2544,Seller_1618,16085,,Lease,38084,Broker_259,
2dc18528-8e75-4b4d-8476-43cb933d4777,2024-05-08,Palm Jumeirah,Retail,1968524,Buyer_5920,Seller_2505,19693,,Lease,78740,Broker_682,Developer_19
898412f2-cd5e-4d4f-993c-9c0c4b736ce8,2023-01-19,Jumeirah Lake Towers,Building,5188866,Buyer_2562,Seller_5921,2224,,Mortgage,207554,Broker_927,
cb7af474-5955-4fd7-bdae-291fb7b0d98e,2023-11-30,Downtown Dubai,Building,7391458,Buyer_6700,Seller_8115,14648,,Sale,295658,Broker_990,Developer_93
8b471d96-80d9-4dee-8c3f-81817da39c0e,2023-08-23,Business Bay,Plot,808725,Buyer_1886,Seller_5993,18182,,Sale,32349,Broker_426,
6178eb10-396a-4984-9c06-b3e125f8c6da,2024-07-19,Dubai Investment Park,Townhouse,1893026,Buyer_3509,Seller_1827,6018,6.0,Lease,75721,Broker_556,Developer_83
81fc4fa1-b480-4071-b9da-86f3f2203bb6,2024-02-29,Sports City,Apartment,684367,Buyer_7460,Seller_3425,1582,3.0,Sale,27374,Broker_587,
03e0652f-b627-431a-a75a-9c3bb9be6425,2025-04-23,Dubai Marina,Retail,1322235,Buyer_7529,Seller_9221,15237,,Mortgage,52889,Broker_233,Developer_71
e436034e-35e8-4321-bafe-d59d53cc6f4c,2024-09-08,Studio City,Villa,2603756,Buyer_9589,Seller_5034,2485,1.0,Lease,104150,Broker_895,
8d37c567-4287-4667-9e74-37d446f046e6,2023-05-31,Downtown Dubai,Apartment,1872357,Buyer_6984,Seller_6706,2060,3.0,Lease,74894,Broker_708,
48d80377-4957-4e8e-b6b1-abe004e715ff,2023-04-23,DIFC,Villa,6261103,Buyer_3389,Seller_8216,867,2.0,Sale,250444,Broker_801,
d840be81-f16d-474c-aaf7-bf250caa0d3f,2024-06-04,Downtown Dubai,Apartment,1948331,Buyer_3419,Seller_5713,612,3.0,Mortgage,77933,Broker_923,
53bc1916-558c-4308-a701-2138375b6897,2024-08-12,Discovery Gardens,Office,859108,Buyer_9814,Seller_4471,7678,,Mortgage,34364,Broker_635,Developer_80
fda674f3-f3c8-4e32-aac0-9c17cd5ae949,2024-12-29,Motor City,Retail,1089851,Buyer_1301,Seller_7170,18262,,Sale,43594,Broker_361,
582a4414-c901-402a-80a8-604b24bb5fa2,2024-04-07,DIFC,Villa,5635943,Buyer_1869,Seller_8617,5863,1.0,Sale,225437,Broker_497,
6e20f264-6e55-4d51-b52d-131fc0c23981,2024-02-23,Palm Jumeirah,Building,9694050,Buyer_7332,Seller_4787,13474,,Mortgage,387762,Broker_826,
ac918bd0-4314-4dd7-beea-9b70c8201f63,2022-10-22,Jumeirah Lake Towers,Office,1568089,Buyer_2442,Seller_4054,7516,,Mortgage,62723,Broker_568,
176ddc58-4541-4b5f-8bef-9941e1924e16,2022-10-26,Business Bay,Apartment,908101,Buyer_5995,Seller_6465,4513,4.0,Mortgage,36324,Broker_260,
4c970014-e308-4a55-b5cd-61eaf74b5af0,2024-06-18,Palm Jumeirah,Townhouse,5119477,Buyer_9212,Seller_5519,7151,1.0,Mortgage,204779,Broker_363,Developer_13
e212f4d8-1139-4528-827d-f5082e854a5c,2023-11-15,Studio City,Townhouse,1544234,Buyer_7436,Seller_3248,1219,6.0,Lease,61769,Broker_633,Developer_88
5601ff9a-c739-46cc-befd-698aa9736908,2024-12-06,Dubai Hills Estate,Office,1458664,Buyer_7987,Seller_6118,11790,,Lease,58346,Broker_655,
b89cf43d-3c34-48c1-bf80-b564417be422,2024-08-26,Dubai Investment Park,Retail,971052,Buyer_3262,Seller_6062,18164,,Sale,38842,Broker_540,Developer_28
f748a8bd-c2bd-4e1f-ad38-ac9d497cebd9,2022-10-19,Arabian Ranches,Townhouse,1345445,Buyer_2939,Seller_4016,3101,2.0,Mortgage,53817,Broker_130,Developer_62
bd3a2bf3-5482-4ce9-88a1-e39f0879845a,2024-04-02,International City,Townhouse,1818185,Buyer_3489,Seller_4079,1374,2.0,Sale,72727,Broker_126,Developer_88
ed8a97d6-e72c-459b-bb7b-3a1cb6bee39f,2024-06-29,City Walk,Retail,987237,Buyer_4804,Seller_4783,1854,,Lease,39489,Broker_181,
596c74b8-c336-4b46-8b6f-4f7db1bab9de,2023-02-27,Motor City,Villa,2629068,Buyer_7126,Seller_4014,7480,4.0,Lease,105162,Broker_585,
93bfbf3c-6749-40c5-ab2a-4257c1d5c066,2025-09-14,Emirates Living,Villa,1806401,Buyer_5421,Seller_7767,2323,6.0,Mortgage,72256,Broker_307,Developer_18
a7cb384b-1213-4f99-b55a-6f30761c46cd,2023-01-15,Arabian Ranches,Office,1568388,Buyer_6323,Seller_8496,9086,,Lease,62735,Broker_514,Developer_87
34a74964-ccac-4035-9893-005ea4a9186a,2022-11-04,Jumeirah Beach Residence,Plot,459514,Buyer_1630,Seller_9530,4582,,Lease,18380,Broker_567,Developer_15
b48b0a4c-a05a-40a4-84b5-d7a1f245c77f,2025-07-26,Dubai Hills Estate,Retail,1356400,Buyer_7347,Seller_9456,2615,,Sale,54256,Broker_398,
f08f1c9c-1e30-486d-9579-642a4ce78b01,2023-03-15,DIFC,Building,11514012,Buyer_3727,Seller_7921,10647,,Mortgage,460560,Broker_155,
20a7d106-fdde-4a65-be7a-84823b0cade7,2023-04-03,Dubai Investment Park,Office,1537110,Buyer_2481,Seller_9202,4708,,Sale,61484,Broker_897,
945749c6-c7b2-44c9-8c79-132799961e7e,2023-12-22,Studio City,Villa,2437866,Buyer_8387,Seller_1408,1965,4.0,Mortgage,97514,Broker_829,Developer_68
401c8dd3-0d6c-4711-a136-f7cdb55261e9,2024-11-13,Downtown Dubai,Townhouse,3336668,Buyer_3024,Seller_2494,1435,6.0,Lease,133466,Broker_749,
a21aedb9-7891-4875-9809-dda5495186c8,2022-12-02,Sports City,Plot,484430,Buyer_3619,Seller_7204,19033,,Lease,19377,Broker_144,Developer_52
f7f0bc04-ce00-45ab-966c-7af3e4f6df05,2024-10-13,Dubai Investment Park,Villa,3270432,Buyer_1840,Seller_7874,3023,3.0,Mortgage,130817,Broker_887,Developer_46
526d7853-4b62-42dd-ba6a-da59ef612500,2024-08-25,Arabian Ranches,Apartment,1063183,Buyer_1057,Seller_5146,600,4.0,Lease,42527,Broker_975,
447b5c0b-0beb-4a48-a76a-d4db6ec9ab8b,2024-06-14,Business Bay,Retail,1541933,Buyer_4553,Seller_8794,15868,,Lease,61677,Broker_552,
ea5078b8-c0cb-4ccf-bf29-b532c449b152,2024-03-24,Business Bay,Villa,4281931,Buyer_4401,Seller_1801,2014,2.0,Sale,171277,Broker_768,
7d27b11e-614c-4ecd-9dba-5d9ccd83699f,2024-02-11,Dubai Investment Park,Building,3613512,Buyer_6424,Seller_2436,2606,,Sale,144540,Broker_526,Developer_30
649b370a-5611-4eae-851e-1eba13c61e94,2024-10-16,DIFC,Retail,1883488,Buyer_8460,Seller_6901,2174,,Sale,75339,Broker_886,
df0bb2e1-5f13-4076-bfd0-c6b834acf02e,2023-05-23,Palm Jumeirah,Office,3822555,Buyer_2063,Seller_5797,16427,,Sale,152902,Broker_224,
2830fa38-71bb-4f28-929b-10dad10f3cfa,2022-11-05,City Walk,Townhouse,1924086,Buyer_4438,Seller_4425,5513,1.0,Sale,76963,Broker_685,Developer_90
87deaedf-5ffe-4ab5-8bc0-3c76bfda835f,2024-03-05,Sports City,Apartment,830851,Buyer_7996,Seller_6185,2627,5.0,Mortgage,33234,Broker_738,
75933a83-ba1c-4f77-ba77-f4061ac9d436,2022-11-15,Dubai Investment Park,Retail,984459,Buyer_9154,Seller_9069,6895,,Mortgage,39378,Broker_338,Developer_34
45dbab9c-7b1f-49bc-ae25-1ab058ebb38c,2025-02-15,Business Bay,Apartment,745462,Buyer_4396,Seller_7793,3891,1.0,Lease,29818,Broker_458,
c8c4bcb6-3b97-4a46-9195-a2181bffa999,2024-03-17,Emirates Living,Apartment,918746,Buyer_5168,Seller_2111,3021,3.0,Mortgage,36749,Broker_663,
6b1052b3-6451-4394-98c3-7e82c0f27d5c,2023-11-15,Business Bay,Apartment,1227288,Buyer_7488,Seller_1477,7316,2.0,Sale,49091,Broker_438,Developer_96
bd2582b2-7f1a-4c9b-a3f5-aec04bd46a4f,2025-01-09,Motor City,Office,1509693,Buyer_8888,Seller_3545,16093,,Mortgage,60387,Broker_443,
9ab6feef-b15c-4860-8114-614a5f0c5815,2022-11-12,International City,Plot,369607,Buyer_5904,Seller_6169,19192,,Mortgage,14784,Broker_119,
78212cb0-3d23-42ea-9eda-9d4ded9743a2,2023-10-21,Jumeirah Lake Towers,Building,6706652,Buyer_2084,Seller_3446,10190,,Sale,268266,Broker_447,Developer_90
b84bfd64-a40c-4d42-b4ae-b9755130b85d,2023-08-09,Studio City,Building,4080893,Buyer_4070,Seller_2914,11101,,Mortgage,163235,Broker_978,
4c5e299e-5da2-4bff-9aff-3baece1e9f7d,2023-01-01,Dubai Marina,Townhouse,2672213,Buyer_4893,Seller_7088,4202,3.0,Sale,106888,Broker_637,
f0a5d9e6-3b59-457e-bb4c-b769d08bce0d,2024-08-27,Jumeirah Village Circle,Townhouse,2249029,Buyer_2517,Seller_8270,4645,1.0,Lease,89961,Broker_612,
9736de42-04bf-46ec-8093-57b7de2dabf3,2022-11-07,Jumeirah Lake Towers,Office,1455250,Buyer_6084,Seller_6363,5695,,Sale,58210,Broker_941,Developer_76
74c6b94e-84f0-47b5-a96c-f2c884ee7282,2023-03-19,Dubai Investment Park,Villa,3017998,Buyer_7350,Seller_9558,1448,1.0,Lease,120719,Broker_145,
3ac7c8a7-b2b5-4e50-ba6e-2a9f6db9154e,2025-07-12,Downtown Dubai,Townhouse,3696527,Buyer_2689,Seller_9529,6776,6.0,Mortgage,147861,Broker_419,
db07db04-51ab-42ed-b05d-75321a83d703,2023-12-27,DIFC,Plot,1192045,Buyer_4285,Seller_4154,10390,,Lease,47681,Broker_645,
b8d7232a-1e19-4966-b6d5-9f2fc34dc8c5,2024-12-13,Discovery Gardens,Plot,391177,Buyer_3580,Seller_5483,4750,,Sale,15647,Broker_737,
5cce5990-0c3b-4a99-a10a-17b890312e0e,2024-01-01,Jumeirah Village Circle,Villa,2699425,Buyer_5440,Seller_3319,6270,3.0,Mortgage,107977,Broker_350,
f9ee9a9f-0409-4dff-ba3b-0b74edf1f1e6,2023-04-20,DIFC,Retail,2145803,Buyer_1831,Seller_3131,1950,,Lease,85832,Broker_791,
120afac8-2f13-4b9e-9043-74bf1b2c220c,2023-08-04,Jumeirah Beach Residence,Apartment,608226,Buyer_3932,Seller_8304,5548,3.0,Lease,24329,Broker_440,Developer_95
2e7ae73c-0772-4c17-8ba9-9e170a6ad7ef,2023-03-06,Studio City,Apartment,1105261,Buyer_3159,Seller_2522,7158,6.0,Lease,44210,Broker_199,
d8fa959b-7b74-4d07-bf8d-90fe4324f66d,2024-07-13,Discovery Gardens,Office,1034623,Buyer_3354,Seller_5227,12909,,Lease,41384,Broker_287,
388983f1-f27d-442c-b502-a1add3d692ca,2023-12-19,Jumeirah Lake Towers,Building,6512770,Buyer_8426,Seller_8987,1991,,Sale,260510,Broker_586,
f9500137-8f56-4720-9a80-8b6b92fccc90,2024-03-15,Motor City,Office,1550443,Buyer_6711,Seller_3087,17644,,Sale,62017,Broker_515,Developer_23
396c7d68-8956-4a60-b191-138ecf890307,2024-02-04,Jumeirah Lake Towers,Retail,1039154,Buyer_9728,Seller_8552,14133,,Mortgage,41566,Broker_523,
bd470a2b-bcb2-4005-a675-d4fe68a4510d,2023-01-31,Dubai Hills Estate,Retail,1022255,Buyer_7288,Seller_2082,12164,,Sale,40890,Broker_933,
ffd8c71e-eabb-4b87-b0f8-cd2684c9b18b,2023-11-14,International City,Building,6930718,Buyer_9921,Seller_4869,6671,,Mortgage,277228,Broker_785,
7917aefb-aea9-4592-9798-e8406cffc70b,2023-03-11,Motor City,Apartment,891611,Buyer_6330,Seller_2599,7234,4.0,Sale,35664,Broker_415,Developer_18
28b6903b-b09c-4016-80d8-057c4751b561,2023-08-30,Jumeirah Village Circle,Plot,634923,Buyer_6364,Seller_9098,3014,,Sale,25396,Broker_322,Developer_84
6d42c1d7-f37a-4f5b-be57-28cc6b18782e,2024-12-13,Business Bay,Building,5217600,Buyer_8421,Seller_9704,10551,,Lease,208704,Broker_730,
af8bbcde-a5f3-4ea4-98a7-67272268a90b,2024-01-05,Emirates Living,Villa,2942654,Buyer_5910,Seller_5989,4061,6.0,Lease,117706,Broker_191,
a73a9ef2-1c86-4726-9f9c-c62b68e2a412,2024-02-20,Sports City,Office,1552014,Buyer_2022,Seller_7049,18985,,Sale,62080,Broker_100,Developer_55
60d47f99-ac50-4d29-9afe-5894bc6f87e6,2025-08-12,Jumeirah Village Circle,Building,4487732,Buyer_4854,Seller_8073,13919,,Mortgage,179509,Broker_425,Developer_61
81d7859e-bedc-44b4-b0eb-d472d72c10d9,2024-10-24,Jumeirah Beach Residence,Office,1297899,Buyer_8780,Seller_3278,7167,,Mortgage,51915,Broker_493,Developer_56
1c6638fe-84d5-40ad-9590-62f5081f16e2,2025-01-30,International City,Villa,2254824,Buyer_3200,Seller_1190,1087,6.0,Sale,90192,Broker_247,Developer_72
52ed29e6-979f-4ab8-b998-0a67957f0d31,2023-06-16,International City,Villa,1898161,Buyer_8471,Seller_7974,5605,2.0,Lease,75926,Broker_621,
3b860f63-cc99-41e7-ae31-8de96e3cfbb8,2024-09-29,Discovery Gardens,Office,1138458,Buyer_7959,Seller_1121,19937,,Lease,45538,Broker_967,Developer_74
333e19db-2fab-40c1-b9d7-05304643fa48,2023-09-24,City Walk,Office,1618314,Buyer_1548,Seller_1620,19617,,Lease,64732,Broker_821,
99ede804-8d76-42bc-ba94-90d6aba3dae9,2022-11-01,Motor City,Plot,378022,Buyer_5578,Seller_8617,17939,,Sale,15120,Broker_635,Developer_21
ef302a32-15e5-4abe-b084-2f3cf662e680,2025-05-08,Dubai Hills Estate,Office,1917659,Buyer_9834,Seller_6119,2729,,Lease,76706,Broker_647,Developer_70
4b986dcd-1af1-421d-a14d-c3d3b8305a80,2023-12-06,Discovery Gardens,Retail,1200814,Buyer_7897,Seller_6782,10654,,Lease,48032,Broker_271,
3cce9672-b260-4d5d-85bd-0604676ad978,2024-04-29,DIFC,Plot,1124563,Buyer_2006,Seller_8752,19944,,Sale,44982,Broker_686,
c9ddab9a-70db-401f-a34e-a1a8532f61aa,2025-08-20,DIFC,Building,10945494,Buyer_5699,Seller_8942,3703,,Sale,437819,Broker_617,
401534f7-4fd7-4869-8a92-12ba2bde519a,2024-03-18,City Walk,Townhouse,1426998,Buyer_5509,Seller_5209,616,6.0,Sale,57079,Broker_718,
58ce7f1a-166c-4999-a4bb-03b1b0cde2d9,2024-10-20,Dubai Investment Park,Plot,506328,Buyer_5280,Seller_4869,16889,,Sale,20253,Broker_918,
1281bd20-555a-41d0-a62c-a9d2452aa85c,2024-12-21,Dubai Marina,Townhouse,3749895,Buyer_3525,Seller_9125,6666,4.0,Lease,149995,Broker_343,
9a886f10-fcf7-4c83-9180-4d02acc259fc,2023-11-08,Arabian Ranches,Villa,2761075,Buyer_1890,Seller_5331,6688,1.0,Sale,110443,Broker_271,
d1cf4a77-3fef-41c2-8099-3abc87bda6e4,2022-10-20,Motor City,Townhouse,1860095,Buyer_4828,Seller_7222,6099,6.0,Lease,74403,Broker_585,
376c4ce3-7db8-449a-8432-416ae01455e9,2024-03-02,Sports City,Building,5021570,Buyer_8353,Seller_7258,11344,,Mortgage,200862,Broker_799,Developer_22
b2d8d318-0ef5-423b-80a7-e668fae4c80c,2023-05-14,Studio City,Plot,473839,Buyer_5466,Seller_6488,9858,,Lease,18953,Broker_921,
8dc5121c-e191-4428-bde6-820947038064,2024-06-06,Jumeirah Beach Residence,Office,1489446,Buyer_4193,Seller_9518,12056,,Mortgage,59577,Broker_806,Developer_50
5eaacc34-3061-4042-a781-be216094fda9,2025-05-28,Studio City,Apartment,936769,Buyer_1195,Seller_7737,1300,5.0,Sale,37470,Broker_801,
1738a531-6b1e-4d14-b6dc-b01fe702180a,2024-09-14,Dubai Hills Estate,Plot,628815,Buyer_1557,Seller_1388,4012,,Sale,25152,Broker_708,
d2881a34-3720-45b3-95f3-0fb6ff0c3066,2025-02-11,Emirates Living,Retail,1031992,Buyer_2415,Seller_3128,13319,,Mortgage,41279,Broker_882,Developer_82
a057ac4f-523e-45b0-b1c7-eb0b7a30cc72,2024-05-14,Arabian Ranches,Apartment,949566,Buyer_5826,Seller_8650,5910,1.0,Mortgage,37982,Broker_564,Developer_45
e17adeea-7cd6-4724-8ec3-6acf9ee3500f,2023-12-22,International City,Plot,666187,Buyer_5216,Seller_3653,3424,,Lease,26647,Broker_895,
ce28dcbe-a807-496c-95de-4c6b01d86f58,2024-05-04,Jumeirah Beach Residence,Townhouse,2514907,Buyer_5336,Seller_3915,4109,1.0,Lease,100596,Broker_305,
c7e84d74-23ec-4d89-b2f3-7540cb14f2c4,2024-12-24,Arabian Ranches,Plot,522220,Buyer_9857,Seller_8065,8156,,Mortgage,20888,Broker_758,
b4b284c9-55c2-44d9-a3d0-e2a0dc9fc5b2,2025-08-04,Discovery Gardens,Plot,440648,Buyer_2194,Seller_2153,19721,,Mortgage,17625,Broker_356,Developer_12
6c30ab19-3d66-40af-853c-255f543164d4,2025-10-13,Motor City,Villa,2892514,Buyer_1619,Seller_7397,2682,2.0,Mortgage,115700,Broker_437,Developer_83
082c788a-d851-4456-ab9b-f2b298d9033f,2023-01-14,Business Bay,Retail,1398529,Buyer_8833,Seller_8144,14235,,Mortgage,55941,Broker_899,Developer_18
4fc4b7e9-df3f-4b65-896d-73f93eae1e03,2023-01-31,Studio City,Villa,1755787,Buyer_2985,Seller_9770,3440,3.0,Mortgage,70231,Broker_410,
9e5a1e9d-5068-4f8b-823e-4513ac156f30,2023-11-18,Downtown Dubai,Townhouse,3867258,Buyer_2318,Seller_8530,6729,3.0,Mortgage,154690,Broker_307,
a625cb2a-dd45-4ba2-9110-b3fd688f28b2,2024-02-10,Dubai Marina,Office,2092524,Buyer_7391,Seller_2749,12772,,Lease,83700,Broker_186,Developer_66
7aa8985c-5f70-4a2e-980d-56b4fb33a46f,2025-08-24,Emirates Living,Villa,1812472,Buyer_4907,Seller_9015,3684,1.0,Mortgage,72498,Broker_758,
9ed01970-7888-4948-b386-25ab738f27de,2025-09-11,Studio City,Building,6341223,Buyer_1606,Seller_6558,2836,,Lease,253648,Broker_906,Developer_61
2fc3237c-4de8-418f-b03e-3a67734fd441,2022-11-08,Jumeirah Village Circle,Villa,3162431,Buyer_8509,Seller_9791,1720,6.0,Mortgage,126497,Broker_338,Developer_14
912f0fcc-03eb-4057-bddf-e0a82bba98e6,2023-02-22,Dubai Investment Park,Office,1389218,Buyer_1750,Seller_4976,5277,,Sale,55568,Broker_276,
ae277c6b-eb3a-4fd7-ad0e-1cc19a5a1af6,2023-03-25,DIFC,Building,11300291,Buyer_3796,Seller_2047,4484,,Sale,452011,Broker_609,
