property_id,area,community,building_name,property_type,size_sqft,bedrooms,completion_date,developer_name,current_owner,rental_status,estimated_value_aed,service_charge_per_sqft
d7ded751-c405-4a5b-ba5d-718c7cca48ba,Jumeirah Village Circle,Community_96,Building_19,Office,13557,,2020-08-18,Developer_83,Owner_5418,Under Renovation,1061089,20
e7f1c11e-fadc-48ad-b430-d33f0f80d3ce,Studio City,Community_90,Building_306,Office,6835,,2019-11-10,Developer_50,Owner_6141,Under Renovation,2141932,17
5e42413c-b1f2-4a00-81da-781f2d10ef20,Dubai Investment Park,Community_96,Building_409,Apartment,3491,5.0,2016-09-13,Developer_40,Owner_7950,Occupied,7241156,12
6334e910-ed30-40a0-a9f5-fc928e76e2a3,Palm Jumeirah,Community_55,Building_250,Villa,2467,3.0,2015-12-06,Developer_96,Owner_6833,Under Renovation,9344749,24
216c9a3b-b7b9-4286-9432-39da08372c83,International City,Community_63,Building_30,Apartment,4222,2.0,2024-04-19,Developer_78,Owner_9820,Vacant,5031368,7
ba147e55-10aa-4141-b0d9-6d2fa69136f4,Emirates Living,Community_45,Building_420,Villa,1372,2.0,2018-12-04,Developer_10,Owner_2219,Occupied,3680314,6
9065bd71-3a95-4953-baf1-43074c4931db,Discovery Gardens,Community_40,Building_85,Building,17138,,2018-09-01,Developer_49,Owner_4714,Occupied,7297936,12
53c49ad4-6ecb-40b0-9583-6ea44463e280,Jumeirah Lake Towers,Community_92,Building_396,Office,19604,,2021-02-23,Developer_66,Owner_2024,Under Renovation,4996799,21
f4f05c12-0af8-4424-b695-16ad8b830d31,Business Bay,Community_91,Building_394,Villa,7497,6.0,2025-08-31,Developer_95,Owner_1844,Occupied,4330696,16
249ec60f-5f7e-4ab3-af87-5f433612882a,International City,Community_47,Building_288,Building,6025,,2021-06-02,Developer_13,Owner_9415,Vacant,6249638,10
7b538691-39b5-4bf4-a558-8299b2a773a3,International City,Community_94,Building_242,Villa,7133,5.0,2022-10-28,Developer_18,Owner_3318,Under Renovation,9275993,17
c5e5df7f-1e9e-4579-a221-22a78bcfcefc,International City,Community_14,Building_46,Retail,5137,,2018-04-02,Developer_26,Owner_4213,Vacant,1767666,13
74f6fbff-854b-4e8b-a194-37260ae9e64f,Arabian Ranches,Community_21,Building_413,Townhouse,3593,1.0,2024-07-29,Developer_84,Owner_9015,Under Renovation,9669658,23
4ccd99f7-573c-4009-8c79-dfb789075ce3,Dubai Investment Park,Community_43,Building_415,Building,11031,,2021-05-14,Developer_50,Owner_8397,Occupied,5077636,17
c9ad0c25-8cdd-4607-94ac-6f5f4d666033,Palm Jumeirah,Community_28,Building_93,Plot,13280,,2018-02-03,Developer_50,Owner_5590,Occupied,1781962,8
2b27dabf-ed15-4833-b774-5bd3d8ffe10f,Sports City,Community_99,Building_353,Apartment,4860,6.0,2016-04-04,Developer_99,Owner_6613,Vacant,4087458,17
0a24786c-ba39-4555-aede-a8c40ddcc064,Discovery Gardens,Community_66,Building_495,Villa,649,6.0,2021-12-31,Developer_28,Owner_1949,Vacant,9771372,25
e49a03b3-26d5-4169-931d-a5fd7ffe4a3c,Studio City,Community_89,Building_304,Apartment,2272,4.0,2016-05-25,Developer_64,Owner_9404,Occupied,2172973,22
0c504ea0-f956-4ea1-8bfb-40d092be93c2,City Walk,Community_64,Building_481,Building,3630,,2022-11-15,Developer_58,Owner_3204,Vacant,968105,7
00222533-ac79-4705-a2aa-84b878403388,City Walk,Community_67,Building_125,Plot,7498,,2023-01-24,Developer_51,Owner_5373,Vacant,2134871,8
e8c48ffe-dde0-4691-99db-b8c1eca0b36e,Arabian Ranches,Community_22,Building_278,Office,7784,,2021-06-04,Developer_11,Owner_4204,Vacant,9025480,20
192a51ad-a05b-4f33-a690-23006bec3750,Jumeirah Beach Residence,Community_60,Building_465,Townhouse,4455,1.0,2017-07-30,Developer_83,Owner_1173,Occupied,8606221,18
589fddb5-c710-404f-8628-9613b9e35cdd,Jumeirah Village Circle,Community_31,Building_398,Retail,16238,,2021-07-23,Developer_28,Owner_7114,Vacant,8606463,18
f2374bfa-15d4-4cc4-b8ce-4b1323997044,Motor City,Community_9,Building_326,Plot,14632,,2023-09-17,Developer_22,Owner_9175,Vacant,1201231,14
0a2e9f13-cee3-44e5-abda-afbf0ae4cd3c,Studio City,Community_67,Building_203,Retail,19380,,2025-03-27,Developer_94,Owner_5911,Vacant,8905450,17
3f87eecf-1be3-4a7e-b736-9b9f81d06f7d,Dubai Hills Estate,Community_29,Building_454,Apartment,7275,6.0,2023-12-23,Developer_59,Owner_5872,Under Renovation,6011424,17
486f1b96-1a2a-4bf7-a188-95fe618cfa09,City Walk,Community_55,Building_240,Retail,10781,,2024-07-25,Developer_85,Owner_2365,Occupied,1120840,15
8f60f6e1-6089-4d05-aae4-6f2b2a7774ac,Dubai Hills Estate,Community_88,Building_11,Retail,13678,,2016-12-28,Developer_42,Owner_1543,Under Renovation,8662832,25
5d5db064-9375-4132-85e8-250c2a3f17ca,Business Bay,Community_39,Building_67,Villa,3254,6.0,2024-07-04,Developer_86,Owner_8383,Under Renovation,1390539,8
0ae3cbec-7f8f-4ccd-b750-8c9fdff97336,Studio City,Community_95,Building_443,Apartment,3561,5.0,2019-05-10,Developer_22,Owner_4077,Occupied,9640716,9
88f4114a-b311-447f-9a57-89af0a8800a8,Jumeirah Beach Residence,Community_2,Building_237,Office,10085,,2023-10-29,Developer_25,Owner_6441,Vacant,1623816,24
d290b693-768e-45a5-8774-b491ca86b650,Dubai Hills Estate,Community_51,Building_374,Plot,5539,,2017-01-12,Developer_53,Owner_3815,Occupied,557835,9
a1888e8d-ba3e-45e4-9daa-b79b68ce2bc4,Arabian Ranches,Community_55,Building_293,Apartment,6520,1.0,2019-08-14,Developer_75,Owner_8462,Occupied,5136289,21
1b873fc7-f879-4d55-b4ec-4194908061a4,Business Bay,Community_78,Building_119,Villa,2130,3.0,2019-09-04,Developer_39,Owner_9249,Occupied,3723308,24
a3ce1a07-3478-4351-b5ae-0d15a8dbe925,Downtown Dubai,Community_53,Building_186,Apartment,4175,2.0,2015-11-11,Developer_51,Owner_2383,Occupied,5726075,15
bcef545a-f668-4658-895b-ad33294f48a3,City Walk,Community_74,Building_112,Office,12310,,2024-06-02,Developer_13,Owner_3669,Under Renovation,1867132,14
6e159e70-7c13-48a3-b0f7-2ca77cf5c65a,Dubai Marina,Community_98,Building_46,Building,5932,,2019-09-13,Developer_41,Owner_4103,Vacant,6043511,16
526101f1-3a56-4b3a-9184-4c67aa27c744,Sports City,Community_75,Building_362,Plot,16800,,2019-06-10,Developer_84,Owner_1195,Vacant,6185375,24
801babef-2189-4caf-a7be-720236331506,Discovery Gardens,Community_64,Building_476,Apartment,4538,1.0,2016-03-06,Developer_72,Owner_1439,Vacant,1047915,16
94c08288-f222-456a-8dcc-8014a49b6584,International City,Community_58,Building_465,Retail,2867,,2019-05-13,Developer_48,Owner_2207,Vacant,4755527,17
41d02995-1047-4dd7-8b92-bd5d59e6ea3b,Business Bay,Community_12,Building_494,Townhouse,3712,3.0,2019-09-22,Developer_39,Owner_6255,Vacant,4510892,19
4ac3e9a1-9ca9-4099-8142-b4eae936f68f,Jumeirah Beach Residence,Community_34,Building_60,Retail,19263,,2020-09-14,Developer_61,Owner_8495,Occupied,7807873,6
38354050-eade-4c92-a6db-955b5b7e399e,Business Bay,Community_36,Building_115,Office,11163,,2022-02-24,Developer_93,Owner_8455,Under Renovation,4412074,7
689f359c-a573-4fd9-87ba-1ab0604916ad,Motor City,Community_31,Building_23,Building,8459,,2023-04-05,Developer_32,Owner_5328,Under Renovation,7549767,19
4219a318-0b3f-49d9-b1db-40d27d0f52dc,Jumeirah Lake Towers,Community_64,Building_459,Building,9651,,2016-01-20,Developer_53,Owner_2905,Vacant,5569985,22
d62b77ca-e7db-462b-9399-52d186da4dab,City Walk,Community_6,Building_301,Retail,10944,,2017-12-06,Developer_66,Owner_4558,Vacant,9583206,7
b90cbf7c-d512-4b11-8c46-65c51a44b540,Palm Jumeirah,Community_3,Building_439,Office,12170,,2016-04-24,Developer_47,Owner_3657,Occupied,1363428,19
892bcc2c-5b83-430b-be7a-d66745a90bef,Palm Jumeirah,Community_75,Building_368,Building,10794,,2016-10-14,Developer_71,Owner_7775,Vacant,2264731,8
29fa595a-991b-4421-8fc1-47be51773b7f,Dubai Marina,Community_74,Building_243,Office,13851,,2022-05-08,Developer_67,Owner_6931,Occupied,6390368,18
ca5f6495-4b15-42b1-ba4a-8febed7b4633,Jumeirah Lake Towers,Community_20,Building_263,Office,19522,,2016-12-05,Developer_68,Owner_3485,Vacant,6999512,23
3370d7f4-10c0-4079-81e4-aef4366ab79a,Emirates Living,Community_65,Building_173,Townhouse,2698,6.0,2025-07-06,Developer_36,Owner_1170,Under Renovation,9013944,13
1148eee7-a2e7-48e6-8272-5e8ccd82b129,Jumeirah Beach Residence,Community_45,Building_380,Retail,14659,,2025-08-30,Developer_65,Owner_7208,Under Renovation,3553391,25
0a511801-444b-4d1d-acff-72f51076ec86,International City,Community_28,Building_266,Apartment,1583,4.0,2017-01-08,Developer_80,Owner_8804,Vacant,7929946,19
33661141-6e03-41f2-b0e1-503c4ca3d117,Discovery Gardens,Community_77,Building_192,Office,16348,,2025-05-01,Developer_93,Owner_4360,Under Renovation,9979140,18
ed382eab-4b48-4415-a359-431d0137bc69,Dubai Investment Park,Community_29,Building_255,Office,16349,,2019-03-08,Developer_33,Owner_8275,Vacant,1932757,6
ad668302-ef8c-4f15-8d80-374404418b82,Discovery Gardens,Community_31,Building_184,Building,5037,,2024-05-01,Developer_80,Owner_7872,Vacant,3644576,6
ffba5396-a713-40d3-a43c-0f8a82ae387b,International City,Community_84,Building_470,Retail,6502,,2022-07-26,Developer_35,Owner_3686,Vacant,3731163,12
0d245298-a6f9-4170-86e1-e470e1a88afb,Dubai Marina,Community_19,Building_111,Building,8529,,2022-12-17,Developer_45,Owner_7210,Vacant,7229938,5
f0571bb4-8547-4a2c-b7a7-d456b0674363,Jumeirah Beach Residence,Community_34,Building_363,Retail,8424,,2018-03-01,Developer_10,Owner_7534,Under Renovation,6267836,25
ad16ef6e-e8df-4a26-82f7-419904d27b52,Dubai Investment Park,Community_44,Building_225,Villa,4904,4.0,2022-03-02,Developer_27,Owner_6005,Vacant,2790763,21
58da497b-79c7-43ec-9d9b-aeec9f9d3a38,Jumeirah Lake Towers,Community_62,Building_367,Villa,7337,1.0,2025-06-02,Developer_58,Owner_5340,Occupied,9409750,22
840bf7f8-be7f-4959-b1f5-b924d8b471d5,Jumeirah Lake Towers,Community_69,Building_246,Townhouse,6888,3.0,2023-01-14,Developer_23,Owner_2907,Under Renovation,9228885,5
11f50db9-da38-47a5-a6b6-9f728e502f70,City Walk,Community_47,Building_180,Villa,3047,2.0,2019-11-08,Developer_10,Owner_6308,Vacant,7950197,18
cafd2cbf-e1ae-49c4-9b08-79a20f1eaa0a,DIFC,Community_47,Building_171,Villa,7059,1.0,2020-05-30,Developer_81,Owner_7951,Under Renovation,9392494,25
681705f6-27a1-498b-8a02-7457f91f8577,Discovery Gardens,Community_51,Building_15,Retail,6912,,2025-04-26,Developer_39,Owner_3130,Vacant,2552579,12
48af37f0-6c8d-4d1c-95a9-27f70fad9eba,Downtown Dubai,Community_5,Building_462,Office,4048,,2018-10-27,Developer_51,Owner_7574,Occupied,4003879,23
762e5a8b-a719-4b20-8ce4-b327a420974e,Dubai Investment Park,Community_61,Building_290,Retail,18186,,2017-01-29,Developer_71,Owner_3612,Under Renovation,8839333,11
95140532-59ca-4afa-8d68-285e346daa5a,Downtown Dubai,Community_21,Building_413,Townhouse,3037,5.0,2021-09-23,Developer_62,Owner_3845,Under Renovation,2397507,20
eafdc789-8a86-4dcd-b9bc-4629622cf653,Jumeirah Beach Residence,Community_39,Building_59,Townhouse,3998,1.0,2023-02-28,Developer_34,Owner_3994,Under Renovation,9840008,21
7239dd29-91d4-4ab3-9040-f84626e8edef,Business Bay,Community_1,Building_10,Office,11622,,2024-11-28,Developer_99,Owner_1677,Vacant,9342784,20
88ed422e-aa13-4431-bf67-b2d89988b913,DIFC,Community_88,Building_41,Townhouse,1729,1.0,2024-02-21,Developer_97,Owner_3608,Under Renovation,560841,7
0e76cd12-79a8-405b-88e0-198d8f466929,Motor City,Community_39,Building_188,Townhouse,2724,1.0,2021-04-28,Developer_45,Owner_9680,Occupied,2806683,7
eb2e5104-795e-423e-93ee-a4d2a322a967,Dubai Marina,Community_35,Building_208,Building,14600,,2024-04-24,Developer_69,Owner_6235,Under Renovation,800420,8
0253a982-65fb-4dc4-8459-6a7c22c97ade,Palm Jumeirah,Community_52,Building_349,Villa,6075,5.0,2020-10-09,Developer_42,Owner_5518,Vacant,1352295,12
420bb2c1-1271-4e34-8e45-056a7e1ad585,Jumeirah Beach Residence,Community_62,Building_274,Apartment,7942,3.0,2022-07-06,Developer_79,Owner_4090,Vacant,724761,23
1aec357d-f7ba-4cbb-a70d-23d56d7c9613,Palm Jumeirah,Community_64,Building_73,Retail,8795,,2018-01-24,Developer_81,Owner_4541,Occupied,9474278,25
223091e5-b23e-4566-91b1-78ec5c79adb2,Business Bay,Community_7,Building_408,Office,3881,,2016-02-05,Developer_43,Owner_6498,Occupied,3075791,12
603e71b5-73ed-4709-b062-7928bd9237f8,Dubai Investment Park,Community_63,Building_39,Office,9778,,2017-06-22,Developer_94,Owner_9708,Occupied,8891420,8
3014c276-4536-48f9-8eee-d6f9460d673f,Discovery Gardens,Community_13,Building_187,Apartment,862,6.0,2024-08-04,Developer_82,Owner_8082,Occupied,8609893,9
81259b1c-ef9e-4eed-9f8e-f0624da6ecfb,Business Bay,Community_17,Building_180,Retail,3412,,2019-05-20,Developer_26,Owner_1757,Vacant,9934685,9
9fafd405-f161-4db0-921d-15f198202719,Studio City,Community_93,Building_181,Plot,5139,,2023-02-13,Developer_39,Owner_3447,Under Renovation,8049131,5
35fdfb99-42aa-4b85-b689-b23cae66fea2,City Walk,Community_83,Building_436,Retail,7478,,2017-05-02,Developer_71,Owner_6578,Under Renovation,3209945,23
b0d660f9-c0df-4a5d-b716-3ffe230ac9e5,Jumeirah Village Circle,Community_69,Building_494,Townhouse,5674,3.0,2022-03-04,Developer_25,Owner_2266,Occupied,4040203,24
919024ab-f0c0-490e-bdcf-ee7e20db71d5,Discovery Gardens,Community_37,Building_308,Apartment,1850,1.0,2016-12-16,Developer_69,Owner_6476,Occupied,5578529,8
b338dc4f-8029-45db-b9b6-90759f6026d7,DIFC,Community_39,Building_288,Villa,7141,4.0,2016-07-08,Developer_40,Owner_7750,Vacant,6967261,9
28242d86-8fde-4b0f-8c0b-0bc505231c98,Palm Jumeirah,Community_11,Building_265,Retail,18872,,2023-02-15,Developer_98,Owner_2148,Vacant,5539526,25
904e76ad-862b-44fd-9893-360b01086219,Motor City,Community_58,Building_121,Plot,15229,,2017-11-05,Developer_69,Owner_8864,Vacant,4826558,14
cd8dbb08-dabd-4a88-823d-ef735096ebf6,Emirates Living,Community_40,Building_102,Plot,12226,,2016-02-23,Developer_48,Owner_8576,Under Renovation,8811556,10
9557cd17-82f6-4282-9d0a-e520213b416a,Jumeirah Beach Residence,Community_61,Building_57,Townhouse,3265,4.0,2017-05-08,Developer_49,Owner_4650,Under Renovation,1221598,10
1c700646-4c70-405d-b278-e9e96fe03d14,Dubai Marina,Community_29,Building_139,Building,18496,,2018-07-13,Developer_12,Owner_5863,Vacant,5415917,20
58d2a821-ff0a-45ae-84f8-a51dbe6e1092,International City,Community_81,Building_16,Apartment,6406,1.0,2019-06-05,Developer_46,Owner_1155,Under Renovation,1604201,18
e0aa417e-9ad7-450a-b2f2-d7a068aa81c5,Palm Jumeirah,Community_30,Building_245,Office,14605,,2024-05-11,Developer_46,Owner_3749,Occupied,6907940,9
e6ae426f-8335-458b-90e2-78949a4695ef,Dubai Investment Park,Community_34,Building_305,Townhouse,1759,1.0,2023-04-25,Developer_62,Owner_4783,Vacant,1918154,13
3b76dcd4-1f25-4f5f-9dc9-e21be219b9e5,Dubai Marina,Community_87,Building_171,Apartment,1714,4.0,2023-01-29,Developer_23,Owner_2862,Occupied,3592823,10
f6429fc2-54c1-4817-8481-17769748b90b,Jumeirah Beach Residence,Community_9,Building_133,Townhouse,4525,3.0,2021-01-25,Developer_83,Owner_1208,Vacant,1603526,21
d800a59f-8662-473d-b122-30b658e0e20c,City Walk,Community_79,Building_409,Villa,2324,2.0,2022-02-02,Developer_88,Owner_9642,Under Renovation,5078458,19
dfb49392-b83f-453c-9587-c1874f6c35e0,DIFC,Community_21,Building_295,Villa,4913,6.0,2023-01-27,Developer_92,Owner_6292,Under Renovation,7500399,18
391e8a2a-bf49-46b6-83e0-83c1eac7f992,Motor City,Community_62,Building_409,Building,3700,,2021-10-31,Developer_41,Owner_1325,Vacant,3287770,18
57bbb08d-2835-4928-b388-b61c3b15775d,Arabian Ranches,Community_39,Building_239,Plot,8742,,2021-04-10,Developer_51,Owner_1173,Vacant,3902291,9
27ec07ef-007a-4e2d-ba6f-8dd7c57546fd,Business Bay,Community_5,Building_361,Retail,2821,,2020-12-10,Developer_48,Owner_8426,Occupied,1633362,25
3c5c14fd-056f-4a7a-8f77-31d055f8d8d7,DIFC,Community_19,Building_232,Townhouse,4622,4.0,2022-12-29,Developer_51,Owner_6211,Occupied,1380761,14
e56d2331-38fd-435c-8583-caa11d2417d3,Arabian Ranches,Community_32,Building_64,Plot,14125,,2018-11-05,Developer_73,Owner_3352,Under Renovation,1526181,18
4f9dacb7-d625-401b-8fb6-5544d964fd89,Discovery Gardens,Community_35,Building_485,Townhouse,5176,2.0,2018-10-25,Developer_35,Owner_6009,Vacant,7215005,23
8a19686d-c719-4ddf-94f7-dcb19d0656e1,Business Bay,Community_41,Building_438,Townhouse,2236,6.0,2017-01-24,Developer_95,Owner_4001,Under Renovation,6317661,10
30d7234c-45ef-4716-9efa-0fc691228839,Sports City,Community_72,Building_356,Office,8288,,2022-01-15,Developer_68,Owner_4246,Vacant,9072172,8
65914fc6-0837-470f-b776-f3610b013183,Dubai Hills Estate,Community_3,Building_479,Villa,4443,2.0,2022-09-06,Developer_53,Owner_5072,Under Renovation,3992872,6
f584f0ae-59c0-404a-b63c-c90618abf133,Arabian Ranches,Community_55,Building_159,Villa,1331,2.0,2024-01-30,Developer_47,Owner_8793,Occupied,863038,25
00ef6a97-9801-4d32-8a93-990d99aa8308,Studio City,Community_25,Building_366,Townhouse,7208,4.0,2024-01-10,Developer_17,Owner_4960,Vacant,6319022,6
b0a0bb80-8478-4135-944f-93ee1470b3f1,Jumeirah Lake Towers,Community_52,Building_25,Apartment,1528,2.0,2016-07-30,Developer_26,Owner_6351,Vacant,975421,20
6916ac88-a83c-491e-ad3d-5cbbb6435627,Downtown Dubai,Community_46,Building_167,Townhouse,4877,4.0,2025-03-08,Developer_85,Owner_5370,Under Renovation,1377905,13
aa5248d5-137b-4a36-a36f-6a87b32b2677,Dubai Investment Park,Community_83,Building_419,Villa,6128,6.0,2022-06-08,Developer_53,Owner_7443,Occupied,1694645,7
75676861-4adb-4708-a279-3f2db023ed8f,Arabian Ranches,Community_48,Building_439,Townhouse,1217,2.0,2022-03-12,Developer_39,Owner_9367,Vacant,8658996,21
1b46f5f9-4747-41fe-9d5b-36b1ba0b8c9e,Downtown Dubai,Community_12,Building_433,Retail,9174,,2016-07-26,Developer_54,Owner_1349,Occupied,4244906,14
a7539d8c-39d9-4634-9f3e-ceb32c7116f6,City Walk,Community_9,Building_316,Building,16415,,2024-07-22,Developer_52,Owner_9146,Occupied,6505275,20
3c6ee1c7-fbcc-49cd-83b9-14b67ef18e8b,Jumeirah Village Circle,Community_56,Building_409,Office,8556,,2023-11-04,Developer_75,Owner_3153,Occupied,7371605,12
dc244c19-dbe7-4486-afe8-fbe7fc21637f,Business Bay,Community_56,Building_62,Building,14451,,2024-04-14,Developer_19,Owner_9789,Under Renovation,6618380,18
d0432a37-bd90-43e2-9a16-642191aa8584,Dubai Hills Estate,Community_17,Building_5,Townhouse,7659,1.0,2020-08-26,Developer_65,Owner_2198,Occupied,1196850,14
2f0e3af2-bf39-478f-b8e9-62dbac806f4b,Dubai Investment Park,Community_41,Building_311,Apartment,5106,6.0,2021-06-20,Developer_74,Owner_6873,Under Renovation,7546882,24
935834d9-ab5b-4992-b64f-b89e910f76f4,Discovery Gardens,Community_10,Building_157,Office,7220,,2018-02-05,Developer_37,Owner_7921,Vacant,8975621,6
b762b4ff-926f-4ee2-a45e-3b2affc06239,Dubai Marina,Community_6,Building_41,Apartment,2830,4.0,2017-07-28,Developer_22,Owner_1820,Under Renovation,4133090,24
9e569bd9-b30b-4b3d-bcf1-e864e1cdb149,Dubai Investment Park,Community_66,Building_269,Office,17411,,2019-07-17,Developer_22,Owner_9813,Under Renovation,3974964,6
4f058716-6974-4091-a26c-d735c0d7bb0f,City Walk,Community_51,Building_337,Building,4754,,2021-06-18,Developer_41,Owner_9568,Vacant,7338926,21
279ae5b2-4201-4884-8b75-0144b1f68a3b,Motor City,Community_69,Building_376,Plot,12544,,2024-10-18,Developer_77,Owner_6787,Occupied,1267489,16
a6b55b1e-0240-4cd8-b3cb-5624015b3727,Dubai Marina,Community_76,Building_196,Plot,11946,,2021-04-20,Developer_81,Owner_9786,Vacant,6878588,20
2d625bde-fb0a-4e2f-95fb-ed7b29ff316a,Arabian Ranches,Community_5,Building_7,Retail,16701,,2024-01-15,Developer_72,Owner_3565,Vacant,9794170,8
ba7eae96-efe8-4e65-ae5f-31c37d4d8980,DIFC,Community_20,Building_324,Office,7329,,2020-08-26,Developer_36,Owner_6762,Occupied,5243218,5
a32824c6-db6f-4e7d-b42c-4e5b17682e22,Discovery Gardens,Community_29,Building_373,Retail,1943,,2019-10-22,Developer_38,Owner_1814,Occupied,7939765,21
6d27354a-9989-49b3-bfa5-a44d06398d3a,Palm Jumeirah,Community_83,Building_131,Apartment,3339,3.0,2018-12-23,Developer_80,Owner_4349,Occupied,8241856,7
f0188cab-8b9c-40f8-843e-9352c924c765,City Walk,Community_62,Building_135,Office,19490,,2025-05-24,Developer_65,Owner_7208,Under Renovation,9141980,18
313105fe-bcd1-4147-bc56-26b462601667,Discovery Gardens,Community_9,Building_445,Townhouse,5097,3.0,2017-03-27,Developer_72,Owner_2654,Vacant,7630091,14
d829a230-4396-4075-aa4d-a23fdb89106c,Palm Jumeirah,Community_6,Building_180,Office,12974,,2016-08-01,Developer_61,Owner_4395,Occupied,4676583,7
ac8fb4a8-ae75-41b8-a9fd-741af6e9c747,Sports City,Community_81,Building_336,Apartment,4095,2.0,2019-03-11,Developer_28,Owner_1266,Under Renovation,1043119,9
f89dab5d-368e-45a0-931c-7a4461a66cab,Palm Jumeirah,Community_45,Building_220,Retail,11855,,2017-04-14,Developer_37,Owner_4935,Occupied,8499672,20
33b3b38b-07f9-4773-b8be-8b0dde6122da,Dubai Hills Estate,Community_87,Building_103,Apartment,1314,4.0,2020-03-27,Developer_98,Owner_8881,Vacant,3199257,18
2108d321-e06c-433a-a82d-d501983a0d8e,Jumeirah Village Circle,Community_37,Building_281,Townhouse,4436,6.0,2024-01-25,Developer_11,Owner_2695,Vacant,4906052,6
a4753816-d975-4a81-acaa-f592f71f5def,Dubai Investment Park,Community_38,Building_173,Townhouse,3131,1.0,2018-05-30,Developer_17,Owner_6604,Occupied,1025977,21
4e3387a2-48db-4186-89a1-78f3d57d3f92,Dubai Marina,Community_73,Building_301,Plot,19040,,2016-05-03,Developer_36,Owner_9126,Occupied,8188119,12
19054759-d75e-42ef-a817-b636e81879e7,Sports City,Community_62,Building_70,Retail,11153,,2021-07-22,Developer_22,Owner_7418,Vacant,721284,11
196af698-897f-40b9-bb78-7188767c12f1,DIFC,Community_68,Building_113,Villa,6827,6.0,2025-02-14,Developer_13,Owner_1490,Under Renovation,1833249,14
38931f67-ced4-4b71-a1bd-cac97b4d5cb0,Dubai Hills Estate,Community_21,Building_315,Townhouse,3016,5.0,2023-04-04,Developer_12,Owner_9056,Under Renovation,5163725,8
7d4da745-b17f-4da9-ac95-870d7e84d99d,Discovery Gardens,Community_73,Building_493,Retail,14525,,2022-04-08,Developer_44,Owner_7771,Occupied,3060268,21
0685d3b1-efa1-4726-8c9f-a742b40df653,Motor City,Community_25,Building_184,Plot,4269,,2019-12-09,Developer_87,Owner_7186,Vacant,2937261,15
91b7c81a-b1eb-4ef1-9076-8e15b1a1bbaa,Dubai Investment Park,Community_100,Building_168,Office,14245,,2025-03-01,Developer_10,Owner_3718,Vacant,4691144,6
4515c115-8577-44e9-8386-b959ecafcd88,Dubai Investment Park,Community_37,Building_20,Villa,3549,4.0,2017-06-14,Developer_69,Owner_8399,Vacant,3594594,16
1a570cee-bb61-445b-8755-9597c3566e2c,Downtown Dubai,Community_48,Building_266,Plot,19476,,2017-07-12,Developer_15,Owner_5299,Vacant,9166820,25
d4fec41b-311b-49c7-8106-30d1a16ac685,Arabian Ranches,Community_65,Building_452,Building,1392,,2022-01-05,Developer_18,Owner_7763,Occupied,7736960,6
6e5db3e3-3102-48d2-89cd-0f1d4fcc151e,Studio City,Community_15,Building_436,Building,6888,,2023-05-09,Developer_84,Owner_3082,Occupied,9345022,22
b936ad35-d0f3-4568-ac61-875513338dfe,DIFC,Community_36,Building_249,Building,2102,,2019-03-31,Developer_81,Owner_7252,Vacant,7484089,7
a85bf1ef-e340-4f2e-8dba-8ffcc132c116,Jumeirah Lake Towers,Community_61,Building_201,Villa,5509,3.0,2016-06-28,Developer_80,Owner_5617,Occupied,5582338,9
62728e8e-8e63-4df9-adce-2bb5258a96bc,Business Bay,Community_21,Building_410,Villa,2626,6.0,2019-07-25,Developer_29,Owner_5113,Under Renovation,9630493,17
4e438989-f9af-48d3-8dd0-d2344487d219,Emirates Living,Community_10,Building_126,Plot,16122,,2023-02-27,Developer_69,Owner_2258,Occupied,6657091,6
a279b290-6beb-472d-b4d6-998fa263e832,Dubai Hills Estate,Community_15,Building_468,Apartment,4866,1.0,2017-12-28,Developer_29,Owner_7230,Under Renovation,6886221,25
c74a4c56-d4d3-4fd3-ac16-6a3f13344129,Jumeirah Village Circle,Community_16,Building_310,Townhouse,6744,2.0,2018-04-13,Developer_83,Owner_7697,Vacant,6929612,7
35df996c-8fca-4544-8c15-d6a30e820dce,Business Bay,Community_59,Building_477,Townhouse,6910,1.0,2015-12-30,Developer_74,Owner_3033,Vacant,2600416,15
532a528d-2f2c-4357-a280-418f7e8f1acc,Jumeirah Beach Residence,Community_87,Building_307,Plot,5686,,2015-10-30,Developer_48,Owner_8965,Occupied,9898578,22
86c3e916-389e-4d1b-98e9-f463d408468a,Emirates Living,Community_9,Building_497,Townhouse,870,2.0,2022-11-08,Developer_20,Owner_5602,Vacant,3821958,7
50338cd5-0ccd-462a-88d3-10411764359c,Sports City,Community_15,Building_484,Apartment,7527,5.0,2018-09-08,Developer_23,Owner_6112,Vacant,6234553,7
e64bb99b-91db-4549-acf8-bd6fe81cdb53,Dubai Hills Estate,Community_41,Building_326,Villa,1448,4.0,2015-12-28,Developer_85,Owner_1036,Occupied,5731456,19
36065e93-b713-4ed4-8d5f-c89de68eaecb,Dubai Marina,Community_47,Building_213,Retail,1044,,2019-05-15,Developer_45,Owner_1782,Occupied,8104027,8
eea61109-3e42-450e-b059-96736d046d86,DIFC,Community_65,Building_235,Plot,18254,,2023-05-28,Developer_18,Owner_1356,Vacant,2254334,13
ed0c4d61-7fdf-41b4-b271-5aae219b6009,Palm Jumeirah,Community_50,Building_140,Building,11312,,2020-06-23,Developer_26,Owner_3498,Occupied,6004977,20
cb185414-229c-4828-8f3f-292e3bf6e113,City Walk,Community_7,Building_233,Building,9772,,2025-06-26,Developer_38,Owner_4519,Occupied,4954764,13
